,ID,IG,VD,VG,Curve,Name,Sample,number,absID,absIG
381,1.97E-09,-3.94E-12,2.7,0.5,output RollOut,Jun-46,6,46,1.97E-09,3.94E-12
382,2.01E-09,3.57E-11,2.8,0.5,output RollOut,Jun-46,6,46,2.01E-09,3.57E-11
383,1.99E-09,-2.00E-11,2.9,0.5,output RollOut,Jun-46,6,46,1.99E-09,2.00E-11
384,1.93E-09,-7.28E-12,3,0.5,output RollOut,Jun-46,6,46,1.93E-09,7.28E-12
385,1.96E-09,3.75E-11,3.1,0.5,output RollOut,Jun-46,6,46,1.96E-09,3.75E-11
386,1.95E-09,-1.85E-11,3.2,0.5,output RollOut,Jun-46,6,46,1.95E-09,1.85E-11
387,1.90E-09,-1.38E-11,3.3,0.5,output RollOut,Jun-46,6,46,1.90E-09,1.38E-11
388,1.94E-09,3.37E-11,3.4,0.5,output RollOut,Jun-46,6,46,1.94E-09,3.37E-11
389,1.94E-09,-2.12E-11,3.5,0.5,output RollOut,Jun-46,6,46,1.94E-09,2.12E-11
390,1.87E-09,-1.93E-11,3.6,0.5,output RollOut,Jun-46,6,46,1.87E-09,1.93E-11
391,1.91E-09,3.02E-11,3.7,0.5,output RollOut,Jun-46,6,46,1.91E-09,3.02E-11
392,1.91E-09,-2.44E-11,3.8,0.5,output RollOut,Jun-46,6,46,1.91E-09,2.44E-11
393,1.86E-09,-2.27E-11,3.9,0.5,output RollOut,Jun-46,6,46,1.86E-09,2.27E-11
394,1.88E-09,2.81E-11,4,0.5,output RollOut,Jun-46,6,46,1.88E-09,2.81E-11
395,1.89E-09,-2.80E-11,4.1,0.5,output RollOut,Jun-46,6,46,1.89E-09,2.80E-11
396,1.83E-09,-2.34E-11,4.2,0.5,output RollOut,Jun-46,6,46,1.83E-09,2.34E-11
397,1.86E-09,2.75E-11,4.3,0.5,output RollOut,Jun-46,6,46,1.86E-09,2.75E-11
398,1.87E-09,-2.73E-11,4.4,0.5,output RollOut,Jun-46,6,46,1.87E-09,2.73E-11
399,1.81E-09,-2.50E-11,4.5,0.5,output RollOut,Jun-46,6,46,1.81E-09,2.50E-11
400,1.84E-09,2.85E-11,4.6,0.5,output RollOut,Jun-46,6,46,1.84E-09,2.85E-11
401,1.85E-09,-2.73E-11,4.7,0.5,output RollOut,Jun-46,6,46,1.85E-09,2.73E-11
402,1.79E-09,-2.74E-11,4.8,0.5,output RollOut,Jun-46,6,46,1.79E-09,2.74E-11
403,1.82E-09,2.81E-11,4.9,0.5,output RollOut,Jun-46,6,46,1.82E-09,2.81E-11
404,1.84E-09,-2.86E-11,5,0.5,output RollOut,Jun-46,6,46,1.84E-09,2.86E-11
405,-2.86E-11,3.76E-11,0,1,output RollOut,Jun-46,6,46,2.86E-11,3.76E-11
406,1.65E-08,3.44E-12,0.1,1,output RollOut,Jun-46,6,46,1.65E-08,3.44E-12
407,1.77E-08,3.77E-12,0.2,1,output RollOut,Jun-46,6,46,1.77E-08,3.77E-12
408,1.77E-08,2.30E-13,0.3,1,output RollOut,Jun-46,6,46,1.77E-08,2.30E-13
409,1.74E-08,2.85E-12,0.4,1,output RollOut,Jun-46,6,46,1.74E-08,2.85E-12
410,1.71E-08,-5.80E-13,0.5,1,output RollOut,Jun-46,6,46,1.71E-08,5.80E-13
411,1.67E-08,2.36E-12,0.6,1,output RollOut,Jun-46,6,46,1.67E-08,2.36E-12
412,1.65E-08,-2.66E-12,0.7,1,output RollOut,Jun-46,6,46,1.65E-08,2.66E-12
413,1.62E-08,1.56E-12,0.8,1,output RollOut,Jun-46,6,46,1.62E-08,1.56E-12
414,1.60E-08,-3.15E-12,0.9,1,output RollOut,Jun-46,6,46,1.60E-08,3.15E-12
415,1.56E-08,8.75E-12,1,1,output RollOut,Jun-46,6,46,1.56E-08,8.75E-12
416,1.55E-08,-2.04E-11,1.1,1,output RollOut,Jun-46,6,46,1.55E-08,2.04E-11
417,1.53E-08,3.03E-11,1.2,1,output RollOut,Jun-46,6,46,1.53E-08,3.03E-11
418,1.52E-08,-4.04E-11,1.3,1,output RollOut,Jun-46,6,46,1.52E-08,4.04E-11
419,1.50E-08,4.89E-11,1.4,1,output RollOut,Jun-46,6,46,1.50E-08,4.89E-11
420,1.48E-08,-5.58E-11,1.5,1,output RollOut,Jun-46,6,46,1.48E-08,5.58E-11
421,1.47E-08,5.28E-11,1.6,1,output RollOut,Jun-46,6,46,1.47E-08,5.28E-11
422,1.46E-08,-5.37E-11,1.7,1,output RollOut,Jun-46,6,46,1.46E-08,5.37E-11
423,1.45E-08,4.82E-11,1.8,1,output RollOut,Jun-46,6,46,1.45E-08,4.82E-11
424,1.44E-08,-4.16E-11,1.9,1,output RollOut,Jun-46,6,46,1.44E-08,4.16E-11
425,1.43E-08,2.87E-11,2,1,output RollOut,Jun-46,6,46,1.43E-08,2.87E-11
426,1.42E-08,-2.26E-11,2.1,1,output RollOut,Jun-46,6,46,1.42E-08,2.26E-11
427,1.41E-08,1.03E-11,2.2,1,output RollOut,Jun-46,6,46,1.41E-08,1.03E-11
428,1.40E-08,-5.66E-12,2.3,1,output RollOut,Jun-46,6,46,1.40E-08,5.66E-12
429,1.39E-08,4.10E-13,2.4,1,output RollOut,Jun-46,6,46,1.39E-08,4.10E-13
430,1.38E-08,-1.39E-12,2.5,1,output RollOut,Jun-46,6,46,1.38E-08,1.39E-12
431,1.38E-08,-3.23E-12,2.6,1,output RollOut,Jun-46,6,46,1.38E-08,3.23E-12
432,1.37E-08,-1.01E-12,2.7,1,output RollOut,Jun-46,6,46,1.37E-08,1.01E-12
433,1.37E-08,-5.10E-12,2.8,1,output RollOut,Jun-46,6,46,1.37E-08,5.10E-12
434,1.36E-08,-1.79E-12,2.9,1,output RollOut,Jun-46,6,46,1.36E-08,1.79E-12
435,1.36E-08,-5.08E-12,3,1,output RollOut,Jun-46,6,46,1.36E-08,5.08E-12
436,1.35E-08,-3.14E-12,3.1,1,output RollOut,Jun-46,6,46,1.35E-08,3.14E-12
437,1.35E-08,-8.00E-12,3.2,1,output RollOut,Jun-46,6,46,1.35E-08,8.00E-12
438,1.33E-08,-4.58E-12,3.3,1,output RollOut,Jun-46,6,46,1.33E-08,4.58E-12
439,1.34E-08,-9.45E-12,3.4,1,output RollOut,Jun-46,6,46,1.34E-08,9.45E-12
440,1.33E-08,-7.14E-12,3.5,1,output RollOut,Jun-46,6,46,1.33E-08,7.14E-12
441,1.32E-08,-2.05E-11,3.6,1,output RollOut,Jun-46,6,46,1.32E-08,2.05E-11
442,1.32E-08,6.44E-12,3.7,1,output RollOut,Jun-46,6,46,1.32E-08,6.44E-12
443,1.31E-08,-4.86E-11,3.8,1,output RollOut,Jun-46,6,46,1.31E-08,4.86E-11
444,1.31E-08,2.63E-11,3.9,1,output RollOut,Jun-46,6,46,1.31E-08,2.63E-11
445,1.31E-08,-7.25E-11,4,1,output RollOut,Jun-46,6,46,1.31E-08,7.25E-11
446,1.31E-08,3.03E-11,4.1,1,output RollOut,Jun-46,6,46,1.31E-08,3.03E-11
447,1.30E-08,-7.98E-11,4.2,1,output RollOut,Jun-46,6,46,1.30E-08,7.98E-11
448,1.30E-08,2.59E-11,4.3,1,output RollOut,Jun-46,6,46,1.30E-08,2.59E-11
449,1.30E-08,-7.80E-11,4.4,1,output RollOut,Jun-46,6,46,1.30E-08,7.80E-11
450,1.29E-08,1.60E-11,4.5,1,output RollOut,Jun-46,6,46,1.29E-08,1.60E-11
451,1.29E-08,-6.89E-11,4.6,1,output RollOut,Jun-46,6,46,1.29E-08,6.89E-11
452,1.29E-08,-1.95E-12,4.7,1,output RollOut,Jun-46,6,46,1.29E-08,1.95E-12
453,1.28E-08,-4.68E-11,4.8,1,output RollOut,Jun-46,6,46,1.28E-08,4.68E-11
454,1.29E-08,-2.21E-11,4.9,1,output RollOut,Jun-46,6,46,1.29E-08,2.21E-11
455,1.28E-08,-3.10E-11,5,1,output RollOut,Jun-46,6,46,1.28E-08,3.10E-11
456,-1.74E-10,5.86E-11,0,1.5,output RollOut,Jun-46,6,46,1.74E-10,5.86E-11
457,1.05E-07,5.10E-11,0.1,1.5,output RollOut,Jun-46,6,46,1.05E-07,5.10E-11
458,1.24E-07,-4.25E-12,0.2,1.5,output RollOut,Jun-46,6,46,1.24E-07,4.25E-12
459,1.27E-07,-4.28E-11,0.3,1.5,output RollOut,Jun-46,6,46,1.27E-07,4.28E-11
460,1.26E-07,-5.15E-11,0.4,1.5,output RollOut,Jun-46,6,46,1.26E-07,5.15E-11
461,1.24E-07,-2.81E-11,0.5,1.5,output RollOut,Jun-46,6,46,1.24E-07,2.81E-11
462,1.23E-07,-2.20E-13,0.6,1.5,output RollOut,Jun-46,6,46,1.23E-07,2.20E-13
463,1.20E-07,3.30E-12,0.7,1.5,output RollOut,Jun-46,6,46,1.20E-07,3.30E-12
464,1.19E-07,1.80E-12,0.8,1.5,output RollOut,Jun-46,6,46,1.19E-07,1.80E-12
465,1.17E-07,3.34E-12,0.9,1.5,output RollOut,Jun-46,6,46,1.17E-07,3.34E-12
466,1.15E-07,4.01E-11,1,1.5,output RollOut,Jun-46,6,46,1.15E-07,4.01E-11
467,1.14E-07,5.21E-11,1.1,1.5,output RollOut,Jun-46,6,46,1.14E-07,5.21E-11
468,1.13E-07,3.53E-11,1.2,1.5,output RollOut,Jun-46,6,46,1.13E-07,3.53E-11
469,1.12E-07,2.97E-12,1.3,1.5,output RollOut,Jun-46,6,46,1.12E-07,2.97E-12
470,1.11E-07,-1.05E-12,1.4,1.5,output RollOut,Jun-46,6,46,1.11E-07,1.05E-12
471,1.10E-07,-1.85E-12,1.5,1.5,output RollOut,Jun-46,6,46,1.10E-07,1.85E-12
472,1.09E-07,-2.23E-12,1.6,1.5,output RollOut,Jun-46,6,46,1.09E-07,2.23E-12
473,1.08E-07,-2.84E-11,1.7,1.5,output RollOut,Jun-46,6,46,1.08E-07,2.84E-11
474,1.08E-07,-5.52E-11,1.8,1.5,output RollOut,Jun-46,6,46,1.08E-07,5.52E-11
475,1.07E-07,-4.75E-11,1.9,1.5,output RollOut,Jun-46,6,46,1.07E-07,4.75E-11
476,1.06E-07,-1.46E-11,2,1.5,output RollOut,Jun-46,6,46,1.06E-07,1.46E-11
477,1.06E-07,-8.00E-14,2.1,1.5,output RollOut,Jun-46,6,46,1.06E-07,8.00E-14
478,1.05E-07,-3.90E-13,2.2,1.5,output RollOut,Jun-46,6,46,1.05E-07,3.90E-13
479,1.05E-07,5.00E-14,2.3,1.5,output RollOut,Jun-46,6,46,1.05E-07,5.00E-14
480,1.04E-07,7.91E-12,2.4,1.5,output RollOut,Jun-46,6,46,1.04E-07,7.91E-12
481,1.04E-07,4.48E-11,2.5,1.5,output RollOut,Jun-46,6,46,1.04E-07,4.48E-11
482,1.04E-07,5.08E-11,2.6,1.5,output RollOut,Jun-46,6,46,1.04E-07,5.08E-11
483,1.03E-07,2.61E-11,2.7,1.5,output RollOut,Jun-46,6,46,1.03E-07,2.61E-11
484,1.03E-07,9.00E-14,2.8,1.5,output RollOut,Jun-46,6,46,1.03E-07,9.00E-14
485,1.03E-07,-3.23E-12,2.9,1.5,output RollOut,Jun-46,6,46,1.03E-07,3.23E-12
486,1.02E-07,-3.74E-12,3,1.5,output RollOut,Jun-46,6,46,1.02E-07,3.74E-12
487,1.02E-07,-4.15E-12,3.1,1.5,output RollOut,Jun-46,6,46,1.02E-07,4.15E-12
488,1.01E-07,-3.47E-11,3.2,1.5,output RollOut,Jun-46,6,46,1.01E-07,3.47E-11
489,1.01E-07,-5.77E-11,3.3,1.5,output RollOut,Jun-46,6,46,1.01E-07,5.77E-11
490,1.01E-07,-4.65E-11,3.4,1.5,output RollOut,Jun-46,6,46,1.01E-07,4.65E-11
491,1.01E-07,-1.50E-11,3.5,1.5,output RollOut,Jun-46,6,46,1.01E-07,1.50E-11
492,1.01E-07,-3.51E-12,3.6,1.5,output RollOut,Jun-46,6,46,1.01E-07,3.51E-12
493,1.01E-07,-4.77E-12,3.7,1.5,output RollOut,Jun-46,6,46,1.01E-07,4.77E-12
494,1.00E-07,-5.01E-12,3.8,1.5,output RollOut,Jun-46,6,46,1.00E-07,5.01E-12
495,1.00E-07,9.36E-12,3.9,1.5,output RollOut,Jun-46,6,46,1.00E-07,9.36E-12
496,1.00E-07,-9.07E-12,4,1.5,output RollOut,Jun-46,6,46,1.00E-07,9.07E-12
497,9.97E-08,-1.19E-11,4.1,1.5,output RollOut,Jun-46,6,46,9.97E-08,1.19E-11
498,9.94E-08,-1.52E-11,4.2,1.5,output RollOut,Jun-46,6,46,9.94E-08,1.52E-11
499,9.92E-08,-1.53E-11,4.3,1.5,output RollOut,Jun-46,6,46,9.92E-08,1.53E-11
500,9.91E-08,-2.07E-11,4.4,1.5,output RollOut,Jun-46,6,46,9.91E-08,2.07E-11
501,9.86E-08,-2.06E-11,4.5,1.5,output RollOut,Jun-46,6,46,9.86E-08,2.06E-11
502,9.87E-08,-2.57E-11,4.6,1.5,output RollOut,Jun-46,6,46,9.87E-08,2.57E-11
503,9.85E-08,-2.49E-11,4.7,1.5,output RollOut,Jun-46,6,46,9.85E-08,2.49E-11
504,9.86E-08,-2.96E-11,4.8,1.5,output RollOut,Jun-46,6,46,9.86E-08,2.96E-11
505,9.81E-08,-2.82E-11,4.9,1.5,output RollOut,Jun-46,6,46,9.81E-08,2.82E-11
506,9.81E-08,-3.27E-11,5,1.5,output RollOut,Jun-46,6,46,9.81E-08,3.27E-11
507,-4.44E-10,5.23E-12,0,2,output RollOut,Jun-46,6,46,4.44E-10,5.23E-12
508,4.50E-07,5.15E-12,0.1,2,output RollOut,Jun-46,6,46,4.50E-07,5.15E-12
509,6.98E-07,5.24E-12,0.2,2,output RollOut,Jun-46,6,46,6.98E-07,5.24E-12
510,7.74E-07,1.25E-11,0.3,2,output RollOut,Jun-46,6,46,7.74E-07,1.25E-11
511,7.76E-07,5.01E-11,0.4,2,output RollOut,Jun-46,6,46,7.76E-07,5.01E-11
512,7.64E-07,5.37E-11,0.5,2,output RollOut,Jun-46,6,46,7.64E-07,5.37E-11
513,7.51E-07,3.04E-11,0.6,2,output RollOut,Jun-46,6,46,7.51E-07,3.04E-11
514,7.38E-07,2.35E-12,0.7,2,output RollOut,Jun-46,6,46,7.38E-07,2.35E-12
515,7.25E-07,6.20E-13,0.8,2,output RollOut,Jun-46,6,46,7.25E-07,6.20E-13
516,7.15E-07,-5.40E-13,0.9,2,output RollOut,Jun-46,6,46,7.15E-07,5.40E-13
517,7.05E-07,-5.03E-12,1,2,output RollOut,Jun-46,6,46,7.05E-07,5.03E-12
518,6.99E-07,-4.14E-11,1.1,2,output RollOut,Jun-46,6,46,6.99E-07,4.14E-11
519,6.92E-07,-5.19E-11,1.2,2,output RollOut,Jun-46,6,46,6.92E-07,5.19E-11
520,6.85E-07,-3.30E-11,1.3,2,output RollOut,Jun-46,6,46,6.85E-07,3.30E-11
521,6.79E-07,-2.30E-12,1.4,2,output RollOut,Jun-46,6,46,6.79E-07,2.30E-12
522,6.75E-07,1.37E-12,1.5,2,output RollOut,Jun-46,6,46,6.75E-07,1.37E-12
523,6.71E-07,8.40E-13,1.6,2,output RollOut,Jun-46,6,46,6.71E-07,8.40E-13
524,6.65E-07,3.11E-12,1.7,2,output RollOut,Jun-46,6,46,6.65E-07,3.11E-12
525,6.62E-07,4.34E-11,1.8,2,output RollOut,Jun-46,6,46,6.62E-07,4.34E-11
526,6.59E-07,5.13E-11,1.9,2,output RollOut,Jun-46,6,46,6.59E-07,5.13E-11
527,6.56E-07,3.19E-11,2,2,output RollOut,Jun-46,6,46,6.56E-07,3.19E-11
528,6.55E-07,1.73E-12,2.1,2,output RollOut,Jun-46,6,46,6.55E-07,1.73E-12
529,6.51E-07,-1.09E-12,2.2,2,output RollOut,Jun-46,6,46,6.51E-07,1.09E-12
530,6.49E-07,-2.94E-12,2.3,2,output RollOut,Jun-46,6,46,6.49E-07,2.94E-12
531,6.47E-07,-2.87E-12,2.4,2,output RollOut,Jun-46,6,46,6.47E-07,2.87E-12
532,6.44E-07,-3.37E-11,2.5,2,output RollOut,Jun-46,6,46,6.44E-07,3.37E-11
533,6.43E-07,-5.60E-11,2.6,2,output RollOut,Jun-46,6,46,6.43E-07,5.60E-11
534,6.42E-07,-4.55E-11,2.7,2,output RollOut,Jun-46,6,46,6.42E-07,4.55E-11
535,6.40E-07,-1.40E-11,2.8,2,output RollOut,Jun-46,6,46,6.40E-07,1.40E-11
536,6.39E-07,-1.50E-13,2.9,2,output RollOut,Jun-46,6,46,6.39E-07,1.50E-13
537,6.37E-07,-1.90E-13,3,2,output RollOut,Jun-46,6,46,6.37E-07,1.90E-13
538,6.36E-07,5.20E-13,3.1,2,output RollOut,Jun-46,6,46,6.36E-07,5.20E-13
539,6.35E-07,1.75E-11,3.2,2,output RollOut,Jun-46,6,46,6.35E-07,1.75E-11
540,6.34E-07,5.20E-11,3.3,2,output RollOut,Jun-46,6,46,6.34E-07,5.20E-11
541,6.33E-07,4.64E-11,3.4,2,output RollOut,Jun-46,6,46,6.33E-07,4.64E-11
542,6.32E-07,1.76E-11,3.5,2,output RollOut,Jun-46,6,46,6.32E-07,1.76E-11
543,6.32E-07,-2.45E-12,3.6,2,output RollOut,Jun-46,6,46,6.32E-07,2.45E-12
544,6.32E-07,-4.90E-12,3.7,2,output RollOut,Jun-46,6,46,6.32E-07,4.90E-12
545,6.31E-07,-3.93E-12,3.8,2,output RollOut,Jun-46,6,46,6.31E-07,3.93E-12
546,6.29E-07,-1.16E-11,3.9,2,output RollOut,Jun-46,6,46,6.29E-07,1.16E-11
547,6.29E-07,-4.86E-11,4,2,output RollOut,Jun-46,6,46,6.29E-07,4.86E-11
548,6.28E-07,-5.70E-11,4.1,2,output RollOut,Jun-46,6,46,6.28E-07,5.70E-11
549,6.27E-07,-3.38E-11,4.2,2,output RollOut,Jun-46,6,46,6.27E-07,3.38E-11
550,6.27E-07,-8.41E-12,4.3,2,output RollOut,Jun-46,6,46,6.27E-07,8.41E-12
551,6.27E-07,-7.22E-12,4.4,2,output RollOut,Jun-46,6,46,6.27E-07,7.22E-12
552,6.26E-07,-9.06E-12,4.5,2,output RollOut,Jun-46,6,46,6.26E-07,9.06E-12
553,6.25E-07,-9.55E-12,4.6,2,output RollOut,Jun-46,6,46,6.25E-07,9.55E-12
554,6.24E-07,2.50E-11,4.7,2,output RollOut,Jun-46,6,46,6.24E-07,2.50E-11
555,6.25E-07,3.61E-11,4.8,2,output RollOut,Jun-46,6,46,6.25E-07,3.61E-11
556,6.25E-07,1.69E-11,4.9,2,output RollOut,Jun-46,6,46,6.25E-07,1.69E-11
557,6.24E-07,-1.79E-11,5,2,output RollOut,Jun-46,6,46,6.24E-07,1.79E-11
558,-9.37E-10,-7.00E-14,0,2.5,output RollOut,Jun-46,6,46,9.37E-10,7.00E-14
559,1.09E-06,5.75E-11,0.1,2.5,output RollOut,Jun-46,6,46,1.09E-06,5.75E-11
560,2.00E-06,9.90E-13,0.2,2.5,output RollOut,Jun-46,6,46,2.00E-06,9.90E-13
561,2.69E-06,3.64E-12,0.3,2.5,output RollOut,Jun-46,6,46,2.69E-06,3.64E-12
562,3.15E-06,3.18E-11,0.4,2.5,output RollOut,Jun-46,6,46,3.15E-06,3.18E-11
563,3.36E-06,4.87E-11,0.5,2.5,output RollOut,Jun-46,6,46,3.36E-06,4.87E-11
564,3.40E-06,-3.30E-13,0.6,2.5,output RollOut,Jun-46,6,46,3.40E-06,3.30E-13
565,3.37E-06,-1.03E-12,0.7,2.5,output RollOut,Jun-46,6,46,3.37E-06,1.03E-12
566,3.31E-06,-3.52E-11,0.8,2.5,output RollOut,Jun-46,6,46,3.31E-06,3.52E-11
567,3.25E-06,-4.20E-11,0.9,2.5,output RollOut,Jun-46,6,46,3.25E-06,4.20E-11
568,3.20E-06,1.74E-12,1,2.5,output RollOut,Jun-46,6,46,3.20E-06,1.74E-12
569,3.16E-06,2.96E-12,1.1,2.5,output RollOut,Jun-46,6,46,3.16E-06,2.96E-12
570,3.12E-06,4.01E-11,1.2,2.5,output RollOut,Jun-46,6,46,3.12E-06,4.01E-11
571,3.08E-06,4.21E-11,1.3,2.5,output RollOut,Jun-46,6,46,3.08E-06,4.21E-11
572,3.05E-06,-1.20E-13,1.4,2.5,output RollOut,Jun-46,6,46,3.05E-06,1.20E-13
573,3.03E-06,-1.95E-12,1.5,2.5,output RollOut,Jun-46,6,46,3.03E-06,1.95E-12
574,3.00E-06,-4.13E-11,1.6,2.5,output RollOut,Jun-46,6,46,3.00E-06,4.13E-11
575,2.98E-06,-3.76E-11,1.7,2.5,output RollOut,Jun-46,6,46,2.98E-06,3.76E-11
576,2.96E-06,1.09E-12,1.8,2.5,output RollOut,Jun-46,6,46,2.96E-06,1.09E-12
577,2.95E-06,7.80E-13,1.9,2.5,output RollOut,Jun-46,6,46,2.95E-06,7.80E-13
578,2.93E-06,4.66E-11,2,2.5,output RollOut,Jun-46,6,46,2.93E-06,4.66E-11
579,2.92E-06,3.56E-11,2.1,2.5,output RollOut,Jun-46,6,46,2.92E-06,3.56E-11
580,2.91E-06,-2.22E-12,2.2,2.5,output RollOut,Jun-46,6,46,2.91E-06,2.22E-12
581,2.90E-06,-1.65E-12,2.3,2.5,output RollOut,Jun-46,6,46,2.90E-06,1.65E-12
582,2.89E-06,-4.90E-11,2.4,2.5,output RollOut,Jun-46,6,46,2.89E-06,4.90E-11
583,2.88E-06,-3.36E-11,2.5,2.5,output RollOut,Jun-46,6,46,2.88E-06,3.36E-11
584,2.87E-06,2.00E-14,2.6,2.5,output RollOut,Jun-46,6,46,2.87E-06,2.00E-14
585,2.87E-06,1.14E-12,2.7,2.5,output RollOut,Jun-46,6,46,2.87E-06,1.14E-12
586,2.86E-06,4.97E-11,2.8,2.5,output RollOut,Jun-46,6,46,2.86E-06,4.97E-11
587,2.86E-06,2.98E-11,2.9,2.5,output RollOut,Jun-46,6,46,2.86E-06,2.98E-11
588,2.85E-06,-1.57E-12,3,2.5,output RollOut,Jun-46,6,46,2.85E-06,1.57E-12
589,2.84E-06,-3.47E-12,3.1,2.5,output RollOut,Jun-46,6,46,2.84E-06,3.47E-12
590,2.84E-06,-5.31E-11,3.2,2.5,output RollOut,Jun-46,6,46,2.84E-06,5.31E-11
591,2.83E-06,-2.90E-11,3.3,2.5,output RollOut,Jun-46,6,46,2.83E-06,2.90E-11
592,2.83E-06,-5.00E-14,3.4,2.5,output RollOut,Jun-46,6,46,2.83E-06,5.00E-14
593,2.83E-06,1.50E-13,3.5,2.5,output RollOut,Jun-46,6,46,2.83E-06,1.50E-13
594,2.83E-06,5.34E-11,3.6,2.5,output RollOut,Jun-46,6,46,2.83E-06,5.34E-11
595,2.82E-06,1.94E-11,3.7,2.5,output RollOut,Jun-46,6,46,2.82E-06,1.94E-11
596,2.82E-06,-3.27E-12,3.8,2.5,output RollOut,Jun-46,6,46,2.82E-06,3.27E-12
597,2.82E-06,-3.72E-12,3.9,2.5,output RollOut,Jun-46,6,46,2.82E-06,3.72E-12
598,2.81E-06,-5.56E-11,4,2.5,output RollOut,Jun-46,6,46,2.81E-06,5.56E-11
599,2.81E-06,-2.19E-11,4.1,2.5,output RollOut,Jun-46,6,46,2.81E-06,2.19E-11
600,2.81E-06,-9.70E-13,4.2,2.5,output RollOut,Jun-46,6,46,2.81E-06,9.70E-13
601,2.81E-06,-5.00E-13,4.3,2.5,output RollOut,Jun-46,6,46,2.81E-06,5.00E-13
602,2.81E-06,5.11E-11,4.4,2.5,output RollOut,Jun-46,6,46,2.81E-06,5.11E-11
603,2.80E-06,1.26E-11,4.5,2.5,output RollOut,Jun-46,6,46,2.80E-06,1.26E-11
604,2.80E-06,-5.57E-12,4.6,2.5,output RollOut,Jun-46,6,46,2.80E-06,5.57E-12
605,2.80E-06,-7.77E-12,4.7,2.5,output RollOut,Jun-46,6,46,2.80E-06,7.77E-12
606,2.80E-06,-6.11E-11,4.8,2.5,output RollOut,Jun-46,6,46,2.80E-06,6.11E-11
607,2.80E-06,-1.85E-11,4.9,2.5,output RollOut,Jun-46,6,46,2.80E-06,1.85E-11
608,2.80E-06,-8.63E-12,5,2.5,output RollOut,Jun-46,6,46,2.80E-06,8.63E-12
609,-1.11E-09,5.15E-12,0,3,output RollOut,Jun-46,6,46,1.11E-09,5.15E-12
610,1.89E-06,4.52E-12,0.1,3,output RollOut,Jun-46,6,46,1.89E-06,4.52E-12
611,3.63E-06,6.95E-12,0.2,3,output RollOut,Jun-46,6,46,3.63E-06,6.95E-12
612,5.21E-06,2.23E-12,0.3,3,output RollOut,Jun-46,6,46,5.21E-06,2.23E-12
613,6.61E-06,-1.41E-11,0.4,3,output RollOut,Jun-46,6,46,6.61E-06,1.41E-11
614,7.84E-06,-4.95E-11,0.5,3,output RollOut,Jun-46,6,46,7.84E-06,4.95E-11
615,8.87E-06,-1.32E-12,0.6,3,output RollOut,Jun-46,6,46,8.87E-06,1.32E-12
616,9.69E-06,3.52E-12,0.7,3,output RollOut,Jun-46,6,46,9.69E-06,3.52E-12
617,1.03E-05,2.01E-11,0.8,3,output RollOut,Jun-46,6,46,1.03E-05,2.01E-11
618,1.07E-05,5.30E-11,0.9,3,output RollOut,Jun-46,6,46,1.07E-05,5.30E-11
619,1.09E-05,2.82E-12,1,3,output RollOut,Jun-46,6,46,1.09E-05,2.82E-12
620,1.09E-05,-2.80E-13,1.1,3,output RollOut,Jun-46,6,46,1.09E-05,2.80E-13
621,1.08E-05,-1.99E-11,1.2,3,output RollOut,Jun-46,6,46,1.08E-05,1.99E-11
622,1.07E-05,-5.08E-11,1.3,3,output RollOut,Jun-46,6,46,1.07E-05,5.08E-11
623,1.05E-05,-2.36E-12,1.4,3,output RollOut,Jun-46,6,46,1.05E-05,2.36E-12
624,1.03E-05,1.82E-12,1.5,3,output RollOut,Jun-46,6,46,1.03E-05,1.82E-12
625,1.02E-05,2.12E-11,1.6,3,output RollOut,Jun-46,6,46,1.02E-05,2.12E-11
626,1.00E-05,5.13E-11,1.7,3,output RollOut,Jun-46,6,46,1.00E-05,5.13E-11
627,9.87E-06,3.08E-12,1.8,3,output RollOut,Jun-46,6,46,9.87E-06,3.08E-12
628,9.76E-06,-2.15E-12,1.9,3,output RollOut,Jun-46,6,46,9.76E-06,2.15E-12
629,9.65E-06,-2.49E-11,2,3,output RollOut,Jun-46,6,46,9.65E-06,2.49E-11
630,9.56E-06,-4.87E-11,2.1,3,output RollOut,Jun-46,6,46,9.56E-06,4.87E-11
631,9.49E-06,-2.30E-13,2.2,3,output RollOut,Jun-46,6,46,9.49E-06,2.30E-13
632,9.42E-06,1.18E-12,2.3,3,output RollOut,Jun-46,6,46,9.42E-06,1.18E-12
633,9.36E-06,3.47E-11,2.4,3,output RollOut,Jun-46,6,46,9.36E-06,3.47E-11
634,9.30E-06,4.37E-11,2.5,3,output RollOut,Jun-46,6,46,9.30E-06,4.37E-11
635,9.26E-06,-1.01E-12,2.6,3,output RollOut,Jun-46,6,46,9.26E-06,1.01E-12
636,9.21E-06,-2.28E-12,2.7,3,output RollOut,Jun-46,6,46,9.21E-06,2.28E-12
637,9.18E-06,-4.04E-11,2.8,3,output RollOut,Jun-46,6,46,9.18E-06,4.04E-11
638,9.13E-06,-3.97E-11,2.9,3,output RollOut,Jun-46,6,46,9.13E-06,3.97E-11
639,9.10E-06,8.00E-14,3,3,output RollOut,Jun-46,6,46,9.10E-06,8.00E-14
640,9.08E-06,8.60E-13,3.1,3,output RollOut,Jun-46,6,46,9.08E-06,8.60E-13
641,9.05E-06,4.31E-11,3.2,3,output RollOut,Jun-46,6,46,9.05E-06,4.31E-11
